F,M,name,odds
126,0,Stephany,0
126,0,Treena,0
125,0,Cammie,0
125,0,Ginny,0
125,0,Gracie,0
125,0,Leilani,0
125,0,Maryjo,0
125,0,Merry,0
125,5,Nicol,0.038461538461538464
125,28597,Scott,0.9956479353805445
125,0,Sofia,0
125,0,Towanda,0
124,0,Brandie,0
124,0,Gillian,0
124,0,Mellisa,0
124,0,Tamala,0
123,12,Lashon,0.08888888888888889
123,0,Liane,0
123,0,Lila,0
123,0,Maryanne,0
122,0,Angelic,0
122,0,Dawne,0
122,7,Gay,0.05426356589147287
122,0,Louisa,0
122,0,Reba,0
121,0,Kira,0
121,0,Luisa,0
121,0,Sallie,0
120,0,Agnes,0
120,0,Brenna,0
120,0,Carleen,0
120,3815,Corey,0.9695044472681067
120,0,Damaris,0
120,0,Deeann,0
120,0,Gabriella,0
120,0,Joleen,0
120,0,Katheryn,0
120,0,Mae,0
120,0,Racheal,0
120,0,Tameka,0
119,0,Dorene,0
119,24,Jewel,0.16783216783216784
119,0,Libby,0
119,0,Lizette,0
119,0,Nannette,0
119,44,Nicola,0.26993865030674846
119,0,Tamie,0
119,0,Tarsha,0
118,0,Barbie,0
118,0,Bettina,0
118,131,Britt,0.5261044176706827
118,0,Cristine,0
118,0,Liliana,0
118,52,Lupe,0.3058823529411765
118,0,Renea,0
118,0,Shantel,0
117,0,Rhoda,0
117,0,Shawnna,0
117,312,Tommie,0.7272727272727273
116,7,Clare,0.056910569105691054
116,0,Cristin,0
116,0,Imelda,0
116,7426,Jerry,0.9846194643330681
116,0,Julissa,0
116,0,Migdalia,0
116,0,Trudi,0
115,5,Callie,0.041666666666666664
115,0,Dolly,0
115,0,Evangeline,0
115,0,Julianna,0
115,0,Nichol,0
115,0,Octavia,0
115,0,Terese,0
115,0,Twyla,0
114,27296,Jason,0.9958409339657059
114,8,Nicki,0.06557377049180328
114,0,Portia,0
114,72,Shea,0.3870967741935484
113,0,Dorinda,0
113,0,Henrietta,0
113,0,Keely,0
113,434,Kendall,0.793418647166362
113,0,Marva,0
113,0,Sarina,0
112,0,Ilene,0
112,0,Melissia,0
112,0,Phoebe,0
111,0,Lavonda,0
110,0,Cinnamon,0
110,33,Corrie,0.23076923076923078
110,0,Debby,0
110,0,Kassandra,0
110,0,Lesli,0
110,0,Stephaine,0
109,0,Catharine,0
109,0,Donita,0
109,0,Keli,0
109,0,Pennie,0
108,0,Annamarie,0
108,0,Carlotta,0
108,0,Charleen,0
108,0,Jenna,0
108,0,Lia,0
108,0,Melony,0
107,0,Detra,0
107,5,Elva,0.044642857142857144
107,0,Inga,0
107,0,Joellen,0
107,0,Nikole,0
107,0,Nita,0
107,0,Sabrena,0
107,0,Scarlett,0
107,0,Stephani,0
106,0,Cherri,0
106,0,Francisca,0
106,0,Justina,0
106,16815,Kenneth,0.993735594823001
106,0,Kia,0
106,0,Larhonda,0
106,0,Lidia,0
106,25,Lyn,0.19083969465648856
106,0,Nanci,0
106,0,Roxane,0
106,0,Shara,0
105,0,Cyndi,0
105,9,Hallie,0.07894736842105263
105,0,Kellee,0
105,0,Laureen,0
105,0,Ronna,0
105,60,Sydney,0.36363636363636365
104,0,Adele,0
104,0,Bianca,0
104,0,Cami,0
104,0,Corrina,0
104,0,Demetra,0
104,919,Marty,0.8983382209188661
104,0,Shalonda,0
104,0,Sharyn,0
103,0,Alanna,0
103,1763,Cory,0.9448017148981779
103,0,Dinah,0
103,138,Dusty,0.5726141078838174
103,0,Esperanza,0
103,564,Loren,0.8455772113943029
103,0,Millicent,0
103,0,Nathalie,0
102,0,Annetta,0
102,0,Liz,0
102,0,Teena,0
101,0,Caitlin,0
101,23545,Daniel,0.9957286644675633
101,0,Daniela,0
101,0,Edwina,0
101,0,Fawn,0
101,0,Jacki,0
101,0,Jolynn,0
101,0,Karena,0
101,0,Rana,0
101,0,Shandra,0
101,0,Tammara,0
101,0,Thea,0
100,0,Alysia,0
100,0,Cristal,0
100,0,Donya,0
100,0,Julee,0
100,0,Marquita,0
100,0,Romona,0
100,0,Rosita,0
100,0,Shanta,0
100,0,Spring,0
100,983,Toby,0.9076638965835642
100,0,Vickey,0
99,0,Alina,0
99,0,Chantal,0
99,0,Denna,0
99,202,Devon,0.6710963455149501
99,0,Fannie,0
99,0,Karol,0
99,16,Kori,0.1391304347826087
99,0,Nicolette,0
98,0,Adina,0
98,0,Carletta,0
98,0,Griselda,0
98,0,Keshia,0
98,7,Leslee,0.06666666666666667
98,0,Summer,0
97,0,Adria,0
97,0,Devona,0
97,11,Felice,0.10185185185185185
97,0,Ivonne,0
97,0,Kyla,0
97,0,Latrina,0
97,0,Lina,0
97,0,Millie,0
97,4455,Shane,0.9786906854130053
97,8445,Troy,0.9886443455865137
96,0,Alfreda,0
96,0,Candida,0
96,0,Elaina,0
96,0,Hattie,0
96,0,Kasandra,0
96,0,Rocio,0
95,0,Adela,0
95,92,Jammie,0.4919786096256685
95,819,Jimmie,0.8960612691466083
95,0,Laronda,0
95,0,Natalia,0
94,0,Ina,0
94,0,Letha,0
94,0,Madelyn,0
94,0,Melba,0
94,0,Rebeca,0
94,0,Tess,0
93,0,Dalia,0
93,0,Loraine,0
93,0,May,0
93,20211,Paul,0.995419621749409
93,0,Roseanne,0
92,0,Alesia,0
92,0,Becki,0
92,0,Buffie,0
92,0,Celena,0
92,0,Delana,0
92,0,Elvia,0
92,0,Felisa,0
92,0,Fonda,0
92,0,Gidget,0
92,0,Leesa,0
92,0,Melynda,0
92,9,Tobi,0.0891089108910891
91,0,Bernadine,0
91,0,Charissa,0
91,0,Chrissy,0
91,0,Deedra,0
91,0,Fatima,0
91,0,Jenni,0
91,2766,Kyle,0.968148407420371
91,0,Lainie,0
91,0,Lasonya,0
91,0,Marianna,0
91,0,Rayna,0
91,0,Ruthie,0
91,0,Sheena,0
91,0,Sherita,0
90,0,Bethann,0
90,0,Cherrie,0
90,0,Edie,0
90,0,Kaye,0
90,0,Kelle,0
90,0,Kristyn,0
90,0,Lesia,0
89,0,Aletha,0
89,0,Bonny,0
89,0,Catalina,0
89,0,Chanel,0
89,16,Erinn,0.1523809523809524
89,0,Ester,0
89,0,Felisha,0
89,19,Lacey,0.17592592592592593
89,0,Lissa,0
89,167,Michel,0.65234375
89,0,Shena,0
89,0,Tabetha,0
89,0,Venessa,0
89,0,Wendie,0
88,0,Crissy,0
88,8,Eden,0.08333333333333333
88,0,Marylou,0
88,0,Sadie,0
87,0,Alethea,0
87,0,Jeanene,0
87,0,Jenine,0
87,0,Lizabeth,0
87,0,Maribeth,0
87,0,Meg,0
87,0,Suzan,0
86,8,Avis,0.0851063829787234
86,0,Cornelia,0
86,0,Holley,0
86,0,Jodee,0
86,0,Liana,0
86,0,Margot,0
86,2514,Ronnie,0.9669230769230769
85,0,Alexa,0
85,0,Alycia,0
85,0,Charlette,0
85,0,Larisa,0
85,0,Leeanne,0
85,0,Malisa,0
85,0,Nilda,0
85,0,Petrina,0
85,0,Winifred,0
84,0,Juliane,0
84,0,Kitty,0
84,0,Lanita,0
84,0,Mamie,0
84,0,Tomeka,0
83,6,Carmel,0.06741573033707865
83,0,Cathrine,0
83,130,Darby,0.6103286384976526
83,0,Erma,0
83,0,Lashanda,0
83,41,Lindsay,0.33064516129032256
83,0,Lona,0
83,0,Luanne,0
83,0,Madonna,0
83,0,Marcela,0
83,0,Rhea,0
83,0,Sanjuanita,0
83,0,Sophie,0
83,0,Suzann,0
82,0,Celina,0
82,0,Charise,0
82,0,Deneen,0
82,0,Hayley,0
82,118,Jade,0.59
82,0,Kindra,0
82,0,Sarita,0
82,0,Siobhan,0
81,0,Alyce,0
81,0,Chiquita,0
81,0,Evangelina,0
81,0,Karolyn,0
81,0,Nona,0
81,0,Piper,0
80,0,Dannielle,0
80,0,Jacquelin,0
80,14,Karey,0.14893617021276595
80,0,Laticia,0
80,0,Matilda,0
80,0,Mimi,0
80,0,Rachele,0
80,0,Roxana,0
80,0,Twana,0
79,0,Candance,0
79,0,Candie,0
79,0,Clarice,0
79,0,Dannette,0
79,0,Dodie,0
79,0,Effie,0
79,0,Emilia,0
79,0,Karmen,0
79,0,Kenna,0
79,0,Kiersten,0
79,0,Meridith,0
79,0,Penni,0
79,7,Tamar,0.08139534883720931
78,0,Danica,0
78,0,Elana,0
78,0,Emilie,0
78,0,Kellye,0
78,5,Mica,0.060240963855421686
78,9,Pilar,0.10344827586206896
78,0,Renata,0
78,13619,Ronald,0.9943053223333577
78,20,Sunny,0.20408163265306123
78,0,Suzie,0
78,0,Taunya,0
78,5488,Tony,0.9859863456701401
77,11,Carman,0.125
77,0,Chana,0
77,0,Chantell,0
77,6,Darcey,0.07228915662650602
77,0,Davida,0
77,0,Estela,0
77,0,Jeanetta,0
77,0,Jenniffer,0
77,0,Latoya,0
77,0,Magda,0
77,0,Merri,0
77,16,Page,0.17204301075268819
77,6,Roni,0.07228915662650602
77,0,Roxie,0
77,0,Twanda,0
76,0,Alejandra,0
76,0,Carina,0
76,0,Darleen,0
76,0,Dionna,0
76,0,Enid,0
76,0,Jaclyn,0
76,0,Jillian,0
76,0,Ladawn,0
76,0,Lashunda,0
76,0,Marilee,0
76,0,Moira,0
76,340,Morgan,0.8173076923076923
76,0,Muriel,0
76,0,Nedra,0
76,0,Pattie,0
76,0,Reina,0
76,10361,Sean,0.9927182140461819
76,0,Sybil,0
76,0,Tarra,0
76,0,Vernita,0
75,0,Brittany,0
75,112,Brook,0.5989304812834224
75,0,Carisa,0
75,0,Carmelita,0
75,0,Denita,0
75,0,Inger,0
75,0,Iva,0
75,0,Kandace,0
75,6,Karon,0.07407407407407407
75,0,Lilly,0
75,1383,Lonnie,0.948559670781893
75,0,Lorelei,0
75,0,Marietta,0
75,0,Melina,0
75,11748,Patrick,0.9936564323775692
75,0,Patrina,0
75,0,Sabina,0
75,0,Shantell,0
75,0,Suzy,0
74,0,Alaina,0
74,0,Alesha,0
74,0,Annabelle,0
74,0,Carolynn,0
74,0,Giselle,0
74,5,Haley,0.06329113924050633
74,0,Joycelyn,0
74,45,Lacy,0.37815126050420167
74,0,Mariana,0
74,0,Mariann,0
74,0,Nelda,0
74,0,Reva,0
74,0,Shaunda,0
74,0,Trinette,0
73,4124,Billy,0.9826066237788896
73,0,Caprice,0
73,0,Jerilyn,0
73,22,Jewell,0.23157894736842105
73,0,Lachelle,0
73,0,Lory,0
73,0,Steffanie,0
73,0,Tessie,0
72,0,Brandee,0
72,0,Calandra,0
72,505,Cameron,0.8752166377816292
72,0,Celestine,0
72,0,Chanin,0
72,0,Cher,0
72,0,Concetta,0
72,0,Coreen,0
72,357,Dallas,0.8321678321678322
72,0,Elida,0
72,0,Evonne,0
72,0,Goldie,0
72,0,Necole,0
72,0,Tuesday,0
71,10,Daniele,0.12345679012345678
71,0,Delicia,0
71,0,Dottie,0
71,0,Georgianna,0
71,29,Germaine,0.29
71,0,Jannette,0
71,0,Latina,0
71,77,Lindsey,0.5202702702702703
71,22,Nickie,0.23655913978494625
71,7,Sherron,0.08974358974358974
70,6585,Aaron,0.9894815927873779
70,0,Amalia,0
70,0,Cheryle,0
70,0,Kimberlyn,0
70,0,Latosha,0
70,0,Lula,0
70,0,Nadia,0
70,0,Princess,0
70,0,Shondra,0
69,0,Briana,0
69,0,Carolee,0
69,0,Debbra,0
69,0,Elyse,0
69,0,Maryjane,0
69,0,Nickole,0
69,0,Phaedra,0
69,0,Sharee,0
69,6,Starr,0.08
69,0,Tari,0
69,0,Tonda,0
68,0,Alena,0
68,0,Aliza,0
68,0,Anglea,0
68,0,Cheree,0
68,27,Demetrice,0.28421052631578947
68,0,Eloise,0
68,5,Fay,0.0684931506849315
68,0,Heide,0
68,3572,Joe,0.9813186813186813
68,0,Kandice,0
68,0,Marivel,0
68,0,Roseanna,0
68,7,Shawnee,0.09333333333333334
68,0,Teresita,0
67,6,Aundrea,0.0821917808219178
67,5,Fern,0.06944444444444445
67,8923,George,0.9925472747497219
67,80,Kenyatta,0.54421768707483
67,0,Kiesha,0
67,0,Lavette,0
67,0,Lisha,0
67,0,Louann,0
67,0,Omayra,0
67,0,Pia,0
67,0,Sherilyn,0
67,0,Sirena,0
67,0,Tiffiny,0
67,0,Treasa,0
67,0,Venita,0
67,0,Wende,0
67,0,Zelda,0
66,0,Doretha,0
66,0,Estelle,0
66,0,Etta,0
66,0,Johnetta,0
66,0,Karma,0
66,0,Lynelle,0
66,0,Marna,0
66,0,Nola,0
66,0,Raeann,0
66,0,Sheronda,0
66,10,Sherrill,0.13157894736842105
66,14776,Stephen,0.995553159951489
65,0,Corine,0
65,0,Felica,0
65,0,Gilda,0
65,0,Jasmine,0
65,0,Jeni,0
65,0,Lonna,0
65,0,Opal,0
65,16,Sasha,0.19753086419753085
65,0,Shaunna,0
65,5,Sheron,0.07142857142857142
64,0,Annamaria,0
64,0,Beckie,0
64,0,Dani,0
64,12404,Donald,0.9948668591594482
64,10727,Gary,0.9940691316838106
64,16297,Gregory,0.9960882586638958
64,0,Joi,0
64,0,Keesha,0
64,11,Lashaun,0.14666666666666667
64,20206,Matthew,0.9968426245683276
64,0,Prudence,0
64,0,Rachell,0
64,0,Tonette,0
63,0,Adrianna,0
63,0,Aleta,0
63,0,Bronwyn,0
63,0,Christene,0
63,0,Christiana,0
63,0,Cristie,0
63,0,Deonna,0
63,0,Jacinda,0
63,0,Kenda,0
63,0,Kimber,0
63,8110,Larry,0.9922916921571027
63,0,Malia,0
63,0,Margret,0
63,0,Meagan,0
63,0,Mendy,0
63,120,Paris,0.6557377049180327
63,0,Regena,0
63,0,Sabra,0
63,354,Terrell,0.8489208633093526
63,0,Velvet,0
63,0,Yulonda,0
62,2509,Andre,0.9758848697005056
62,12301,Edward,0.9949850359944997
62,0,Jacklyn,0
62,294,Jamey,0.8258426966292135
62,0,Jenelle,0
62,0,Loree,0
62,0,Loreen,0
62,6,Socorro,0.08823529411764706
62,0,Thomasina,0
61,0,Cathie,0
61,0,Cecily,0
61,0,Jeneen,0
61,0,Jeniffer,0
61,0,Jennette,0
61,0,Kymberly,0
61,0,Lasandra,0
61,15,Lindy,0.19736842105263158
61,0,Linnea,0
61,0,Shayna,0
61,0,Tambra,0
61,0,Tawny,0
60,0,Debbi,0
60,0,Fiona,0
60,0,Jaqueline,0
60,5700,Jose,0.9895833333333334
60,0,Katina,0
60,0,Lawana,0
60,0,Lorianne,0
60,0,Mabel,0
60,0,Meri,0
60,14,Nikita,0.1891891891891892
60,0,Rosalia,0
60,0,Samara,0
60,0,Shawanda,0
60,0,Tesha,0
60,2223,Tommy,0.973718791064389
60,0,Viviana,0
59,0,Annalisa,0
59,0,Audrea,0
59,0,Bambi,0
59,0,Brigid,0
59,14,Corie,0.1917808219178082
59,11,Cristen,0.15714285714285714
59,0,Earlene,0
59,0,Harriett,0
59,0,Ileana,0
59,5,Jerrie,0.078125
59,9,Lashun,0.1323529411764706
59,38,Lavern,0.3917525773195876
59,0,Lawanna,0
59,0,Nereida,0
59,0,Precious,0
59,0,Sueann,0
59,0,Taryn,0
59,0,Terina,0
58,0,Abbie,0
58,0,Arleen,0
58,0,Dacia,0
58,53,Deshawn,0.4774774774774775
58,0,Diedra,0
58,0,Giovanna,0
58,0,Jacinta,0
58,9612,Keith,0.9940020682523267
58,0,Leola,0
58,0,Lianne,0
58,0,Marcey,0
58,0,Marleen,0
58,0,Mirna,0
58,0,Mistie,0
58,0,Nicholle,0
58,0,Ofelia,0
58,10,Ora,0.14705882352941177
58,5040,Randy,0.9886229894076108
58,0,Rina,0
58,0,Ronnette,0
58,0,Sharie,0
58,0,Shirlene,0
58,13,Tonie,0.18309859154929578
58,0,Valentina,0
58,0,Yulanda,0
57,0,Arlinda,0
57,0,Delma,0
57,0,Gigi,0
57,0,Honey,0
57,36,Jacque,0.3870967741935484
57,0,Kirstie,0
57,0,Melva,0
57,0,Sherice,0
57,0,Tammera,0
57,0,Terresa,0
56,0,Ayesha,0
56,0,Caron,0
56,0,Chimene,0
56,0,Cinthia,0
56,17,Concepcion,0.2328767123287671
56,484,Darnell,0.8962962962962963
56,0,Deeanna,0
56,0,Dreama,0
56,0,Elba,0
56,0,Isabelle,0
56,0,Jacquelynn,0
56,0,Janae,0
56,0,Jeanmarie,0
56,0,Jina,0
56,0,Karlene,0
56,0,Kenyetta,0
56,0,Lamonica,0
56,0,Laquita,0
56,0,Latonja,0
56,0,Lottie,0
56,0,Marchelle,0
56,0,Marne,0
56,0,Melaine,0
56,0,Mikki,0
56,0,Pandora,0
56,0,Reyna,0
56,7,Rochell,0.1111111111111111
56,0,Ruthann,0
56,0,Tashia,0
56,0,Twanna,0
55,0,Apryl,0
55,0,Billi,0
55,0,Danyelle,0
55,0,Debrah,0
55,0,Earline,0
55,0,Ebony,0
55,0,Elke,0
55,0,Joanie,0
55,0,Lezlie,0
55,0,Lizzie,0
55,0,Manuela,0
55,16,Marcelle,0.22535211267605634
55,0,Mischelle,0
55,0,Risa,0
55,0,Ronette,0
55,0,Rowena,0
55,0,Scarlet,0
55,0,Seana,0
55,0,Sherrell,0
55,0,Stacee,0
55,0,Tamitha,0
55,0,Tijuana,0
55,0,Tinamarie,0
55,0,Tracye,0
55,0,Zina,0
54,0,Bernita,0
54,0,Billiejo,0
54,0,Christiane,0
54,0,Consuela,0
54,0,Gertrude,0
54,0,Kathlene,0
54,32,Lavon,0.37209302325581395
54,0,Neva,0
54,0,Randa,0
54,0,Sari,0
54,0,Tomi,0
53,0,Alisia,0
53,0,Alta,0
53,0,Bettie,0
53,0,Carma,0
53,0,Carolann,0
53,0,Cinda,0
53,0,Daniella,0
53,6,Deandra,0.1016949152542373
53,555,Dion,0.912828947368421
53,0,Joely,0
53,0,Johna,0
53,0,Larae,0
53,0,Malena,0
53,0,Noelia,0
53,0,Ranee,0
53,0,Salena,0
53,5,Shanan,0.08620689655172414
52,0,Addie,0
52,0,Bobbijo,0
52,0,Cammy,0
52,0,Cathi,0
52,0,Darice,0
52,0,Eula,0
52,2772,Jesse,0.9815864022662889
52,38,Kary,0.4222222222222222
52,0,Koren,0
52,0,Lakeisha,0
52,0,Leighann,0
52,0,Leonor,0
52,0,Lynetta,0
52,0,Maia,0
52,0,Oralia,0
52,6795,Raymond,0.9924054330363663
52,0,Sherryl,0
52,0,Stephania,0
52,7,Stormy,0.11864406779661017
52,0,Tiffaney,0
52,0,Toi,0
52,0,Tomika,0
51,0,Aisha,0
51,12000,Andrew,0.9957679860592482
51,0,Babette,0
51,0,Bethanne,0
51,0,Candis,0
51,4399,Carl,0.9885393258426967
51,0,Cecile,0
51,0,Daina,0
51,0,Donella,0
51,0,Joell,0
51,0,Julieann,0
51,0,Kristeen,0
51,0,Lashan,0
51,0,Lizbeth,0
51,0,Martine,0
51,12,Mickie,0.19047619047619047
51,0,Nova,0
51,0,Nydia,0
51,0,Regenia,0
51,281,Rory,0.8463855421686747
51,0,Simona,0
51,0,Willette,0
51,0,Zena,0
50,0,Astrid,0
50,0,Beulah,0
50,0,Blythe,0
50,0,Britta,0
50,0,Catrice,0
50,0,Charmin,0
50,0,Charolette,0
50,0,Debi,0
50,0,Georgiana,0
50,0,Jannie,0
50,0,Katrice,0
50,0,Kimberle,0
50,0,Leta,0
50,0,Lise,0
50,0,Meaghan,0
50,0,Ranae,0
50,0,Renetta,0
50,0,Santa,0
50,0,Susann,0
50,0,Tereasa,0
50,0,Willa,0
50,0,Youlanda,0
49,35,Alva,0.4166666666666667
49,0,Aracely,0
49,0,Blanche,0
49,0,Cassaundra,0
49,0,Cassondra,0
49,0,Chere,0
49,0,Dennise,0
49,0,Eloisa,0
49,6803,Frank,0.9928488032691185
49,71,Kelsey,0.5916666666666667
49,0,Kristel,0
49,0,Lajuana,0
49,0,Lakisha,0
49,0,Lalena,0
49,0,Makeba,0
49,0,Mandi,0
49,0,Melvina,0
49,0,Mercy,0
49,0,Myrtle,0
49,0,Ophelia,0
49,0,Paulina,0
49,0,Randee,0
49,0,Rebbecca,0
49,0,Samatha,0
49,0,Selene,0
49,0,Stephannie,0
49,0,Tiffini,0
49,0,Yasmin,0
49,0,Zoraida,0
48,0,Alvina,0
48,0,Aurelia,0
48,0,Chante,0
48,0,Criselda,0
48,0,Dawnmarie,0
48,0,Delinda,0
48,0,Donielle,0
48,0,Elicia,0
48,0,Ernestina,0
48,7,Essie,0.12727272727272726
48,5,Jaymie,0.09433962264150944
48,0,Karissa,0
48,11,Karry,0.1864406779661017
48,0,Kellyann,0
48,0,Kimmie,0
48,0,Krissy,0
48,0,Lauretta,0
48,0,Lelia,0
48,0,Leonora,0
48,0,Loria,0
48,0,Maile,0
48,0,Melany,0
48,0,Nelly,0
48,0,Retha,0
48,0,Ronni,0
48,14428,Todd,0.9966841668969328
48,0,Veda,0
48,0,Winona,0
48,0,Zulma,0
47,0,Charline,0
47,0,Danya,0
47,0,Denine,0
47,0,Gaye,0
47,0,Genia,0
47,0,Gretta,0
47,7,Gwyn,0.12962962962962962
47,0,Janee,0
47,4442,Johnny,0.9895299621296503
47,0,Keysha,0
47,0,Liesl,0
47,0,Maren,0
47,0,Nena,0
47,0,Ronica,0
47,0,Sandee,0
47,18,Shawne,0.27692307692307694
47,0,Tanna,0
46,0,Adelina,0
46,0,Alexia,0
46,9379,Craig,0.9951193633952254
46,0,Dania,0
46,0,Dawnette,0
46,277,Deon,0.8575851393188855
46,0,Dia,0
46,8,Elia,0.14814814814814814
46,0,Evon,0
46,0,Iliana,0
46,22,Jaimie,0.3235294117647059
46,0,Janean,0
46,0,Jenise,0
46,0,Katrena,0
46,12,Lynell,0.20689655172413793
46,11,Martie,0.19298245614035087
46,0,Mechele,0
46,0,Micki,0
46,0,Pricilla,0
46,25,Ricki,0.352112676056338
46,0,Shante,0
46,0,Sharilyn,0
46,0,Sheilah,0
46,0,Subrina,0
46,0,Synthia,0
46,0,Toinette,0
45,0,Anessa,0
45,0,Annissa,0
45,3376,Brett,0.9868459514761766
45,148,Carroll,0.7668393782383419
45,0,Dahlia,0
45,0,Deitra,0
45,0,Diedre,0
45,0,Dollie,0
45,0,Dorthy,0
45,0,Dusti,0
45,5,Ellie,0.1
45,0,Glynis,0
45,0,Jacalyn,0
45,0,Jenee,0
45,0,Jenell,0
45,0,Karan,0
45,0,Keitha,0
45,0,Launa,0
45,0,Mable,0
45,0,Magaly,0
45,0,Mavis,0
45,0,Mireya,0
45,0,Nettie,0
45,0,Raylene,0
45,60,Shan,0.5714285714285714
45,51,Vernell,0.53125
44,0,Antonietta,0
44,0,Arnetta,0
44,0,Camie,0
44,0,Delois,0
44,0,Delphine,0
44,0,Dorcas,0
44,0,Gaylene,0
44,0,Joetta,0
44,0,Jona,0
44,0,Julienne,0
44,168,Kristian,0.7924528301886793
44,0,Leatrice,0
44,0,Lisbeth,0
44,0,Lupita,0
44,0,Marilynn,0
44,0,Mika,0
44,0,Nilsa,0
44,19,Robbi,0.30158730158730157
44,0,Rosana,0
44,0,Sharyl,0
44,0,Shaundra,0
44,0,Terisa,0
44,113,Tory,0.7197452229299363
44,0,Yevette,0
43,0,Ariana,0
43,0,Berta,0
43,0,Candee,0
43,0,Cherly,0
43,0,Dodi,0
43,146,Dorian,0.7724867724867724
43,10418,Douglas,0.9958894943122072
43,2153,Eddie,0.9804189435336976
43,0,Elizebeth,0
43,6,Flor,0.12244897959183673
43,4401,Gerald,0.9903240324032403
43,0,Jackeline,0
43,5,Jamee,0.10416666666666667
43,0,Janetta,0
43,0,Jayna,0
43,3842,Joel,0.9889317889317889
43,0,Joella,0
43,0,Kaylene,0
43,0,Kimi,0
43,0,Laurene,0
43,0,Manda,0
43,0,Mariah,0
43,0,Merideth,0
43,0,Michaelle,0
43,2634,Micheal,0.9839372431826672
43,0,Pauletta,0
43,6,Rikki,0.12244897959183673
43,0,Roselyn,0
43,12,Shae,0.21818181818181817
43,0,Stephine,0
43,0,Tajuana,0
43,0,Wendee,0
42,0,Carlyn,0
42,9,Delaine,0.17647058823529413
42,0,Donelle,0
42,915,Donnie,0.9561128526645768
42,0,Francie,0
42,0,Herlinda,0
42,0,Herminia,0
42,6709,Jeffery,0.9937786994519331
42,0,Jennine,0
42,0,Karleen,0
42,0,Kena,0
42,0,Kristene,0
42,0,Lilian,0
42,0,Londa,0
42,0,Margery,0
42,0,Nichele,0
42,0,Rosalva,0
42,17,Sacha,0.288135593220339
42,9,San,0.17647058823529413
42,0,Sandie,0
42,0,Shannen,0
42,0,Sharri,0
42,0,Shawana,0
42,0,Shenita,0
42,0,Sunday,0
42,0,Tammey,0
42,0,Tatia,0
42,0,Tira,0
42,0,Tona,0
42,0,Tracia,0
42,0,Yalonda,0
41,0,Adeline,0
41,0,Allegra,0
41,0,Alysa,0
41,0,Carlette,0
41,0,Celine,0
41,0,Dava,0
41,0,Donnetta,0
41,0,Elnora,0
41,0,Freida,0
41,0,Johnette,0
41,0,Karren,0
41,0,Leatha,0
41,0,Marita,0
41,8,Marlyn,0.16326530612244897
41,0,Melita,0
41,0,Michaele,0
41,0,Sabine,0
41,0,Sharleen,0
41,0,Shira,0
41,7,Sloane,0.14583333333333334
41,0,Theodora,0
41,0,Tondra,0
41,0,Trish,0
41,0,Viki,0
41,0,Zenobia,0
40,0,Adriene,0
40,0,Alethia,0
40,0,Ammie,0
40,5,Bari,0.1111111111111111
40,0,Belen,0
40,0,Bridgit,0
40,0,Caryl,0
40,0,Caterina,0
40,0,Chastity,0
40,0,Chaya,0
40,0,Cherish,0
40,0,Dede,0
40,0,Dian,0
40,0,Earnestine,0
40,0,Ena,0
40,0,Erlinda,0
40,0,Glory,0
40,0,Idalia,0
40,0,Ilona,0
40,0,Isabella,0
40,0,Jacqulyn,0
40,0,Kandie,0
40,0,Kathern,0
40,0,Kathryne,0
40,0,Kemberly,0
40,0,Kerstin,0
40,0,Leandra,0
40,0,Letisha,0
40,0,Lura,0
40,0,Lynna,0
40,8,Misha,0.16666666666666666
40,0,Mishelle,0
40,0,Mitzie,0
40,8057,Peter,0.9950598987279239
40,4586,Roger,0.9913532209252054
40,0,Selma,0
40,0,Shantelle,0
40,0,Sharita,0
40,0,Vernetta,0
40,0,Winnie,0
40,0,Wonda,0
40,0,Yolande,0
39,0,Alonda,0
39,0,Amee,0
39,0,Anjeanette,0
39,0,Beverley,0
39,0,Caridad,0
39,9,Channon,0.1875
39,0,Cordelia,0
39,0,Darline,0
39,0,Delena,0
39,0,Diahann,0
39,0,Elda,0
39,7,Fran,0.15217391304347827
39,194,Gerry,0.8326180257510729
39,0,Jacqualine,0
39,0,Kama,0
39,0,Kamala,0
39,0,Lanetta,0
39,0,Lashone,0
39,0,Leisha,0
39,0,Luana,0
39,0,Madeleine,0
39,0,Malika,0
39,0,Monette,0
39,0,Nissa,0
39,0,Odessa,0
39,0,Patience,0
39,0,Penney,0
39,0,Raelene,0
39,0,Renay,0
39,0,Salina,0
39,515,Sidney,0.9296028880866426
39,0,Sonji,0
39,0,Star,0
39,0,Tangie,0
39,0,Thresa,0
39,17,Tobie,0.30357142857142855
39,0,Vita,0
39,0,Wynette,0
38,0,Adelaida,0
38,0,Alida,0
38,0,Anisa,0
38,84,Ariel,0.6885245901639344
38,0,Bonni,0
38,0,Cherice,0
38,0,Coral,0
38,0,Danae,0
38,0,Donette,0
38,0,Donia,0
38,9,Donyale,0.19148936170212766
38,0,Dyana,0
38,0,Fabiola,0
38,0,Haydee,0
38,3421,Jay,0.9890141659439144
38,0,Jenette,0
38,0,Jennefer,0
38,0,Joette,0
38,0,Jolyn,0
38,0,Kala,0
38,5,Kimmy,0.11627906976744186
38,0,Lorretta,0
38,0,Melodee,0
38,0,Minda,0
38,69,Ollie,0.6448598130841121
38,0,Quanda,0
38,0,Rani,0
38,0,Rosella,0
38,0,Shanita,0
38,0,Sharen,0
